Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 14, 20%, Random, 0.16666666666666666, 12.0, 0.030555555555555555, 0.060648148148148145, NA, NA, 28, 0, 2
Cli, 14, 25%, Ekstazi+random, 0.2083333333333333, 15.0, 0.06444444444444446, 0.17175925925925925, NA, NA, 24, 0, 6
Cli, 14, 25%, FAST-pw, 0.2083333333333333, 15.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 25%, Fastazi-S, 0.2083333333333333, 15.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 25%, Fastazi-P, 0.2083333333333333, 15.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 25%, Random, 0.2083333333333333, 15.0, 0.04111111111111111, 0.0877314814814815, NA, NA, 27, 0, 3
Cli, 14, 30%, Ekstazi+random, 0.25, 18.0, 0.09259259259259259, 0.22314814814814812, NA, NA, 22, 0, 8
Cli, 14, 30%, FAST-pw, 0.25, 18.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 30%, Fastazi-S, 0.25, 18.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 30%, Fastazi-P, 0.25, 18.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 30%, Random, 0.25, 18.0, 0.05092592592592592, 0.0877314814814815, NA, NA, 27, 0, 3
Cli, 14, 40%, Ekstazi+random, 0.3472222222222221, 25.0, 0.16466666666666663, 0.3400462962962963, NA, NA, 17, 0, 13
Cli, 14, 40%, FAST-pw, 0.3472222222222221, 25.0, 0.020000000000000007, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 40%, Fastazi-S, 0.3472222222222221, 25.0, 0.020000000000000007, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 40%, Fastazi-P, 0.3472222222222221, 25.0, 0.020000000000000007, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 40%, Random, 0.3472222222222221, 25.0, 0.08266666666666667, 0.1592592592592593, NA, NA, 24, 0, 6
Cli, 14, 50%, Ekstazi+random, 0.4305555555555554, 31.0, 0.23279569892473123, 0.42291666666666666, NA, NA, 13, 0, 17
Cli, 14, 50%, FAST-pw, 0.4305555555555554, 31.0, 0.20967741935483888, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 50%, Fastazi-S, 0.4305555555555554, 31.0, 0.20967741935483888, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 50%, Fastazi-P, 0.4305555555555554, 31.0, 0.20967741935483888, 0.6597222222222218, 25.0, 0.3472222222222221, 0, 1, 30
Cli, 14, 50%, Random, 0.4305555555555554, 31.0, 0.1129032258064516, 0.20046296296296298, NA, NA, 22, 0, 8
